# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.000077	-0.4875	-0.53125	6.3125	0.125
-0.0000765	-0.51875	-0.375	6.3125	0.140625
-0.000076	-0.4875	-0.53125	6.3125	0.125
-0.0000755	-0.4875	-0.375	6.15625	0.125
-0.000075	-0.4875	-0.53125	6.3125	0.140625
-0.0000745	-0.4875	-0.53125	6.3125	0.140625
-0.000074	-0.4875	-0.53125	6.15625	0.125
-0.0000735	-0.4875	-0.53125	6.3125	0.125
-0.000073	-0.51875	-0.53125	6.3125	0.125
-0.0000725	-0.4875	-0.375	6.15625	0.125
-0.000072	-0.4875	-0.375	6.3125	0.140625
-0.0000715	-0.4875	-0.53125	6.3125	0.140625
-0.000071	-0.4875	-0.53125	6.3125	0.140625
-0.0000705	-0.4875	-0.375	6.46875	0.140625
-0.00007	-0.4875	-0.375	6.46875	0.125
-0.0000695	-0.51875	-0.6875	6.46875	0.125
-0.000069	-0.4875	-0.375	6.15625	0.125
-0.0000685	-0.4875	-0.53125	6.3125	0.125
-0.000068	-0.4875	-0.53125	6.15625	0.140625
-0.0000675	-0.4875	-0.375	6.15625	0.125
-0.000067	-0.51875	-0.53125	6.3125	0.109375
-0.0000665	-0.4875	-0.6875	6.3125	0.125
-0.000066	-0.51875	-0.375	6.3125	0.125
-0.0000655	-0.4875	-0.53125	6.3125	0.125
-0.000065	-0.4875	-0.53125	6.3125	0.140625
-0.0000645	-0.4875	-0.375	6.15625	0.140625
-0.000064	-0.4875	-0.375	6.3125	0.140625
-0.0000635	-0.51875	-0.53125	6.3125	0.140625
-0.000063	-0.4875	-0.53125	6.15625	0.140625
-0.0000625	-0.4875	-0.53125	6.3125	0.125
-0.000062	-0.4875	-0.6875	6.3125	0.140625
-0.0000615	-0.4875	-0.375	6.3125	0.125
-0.000061	-0.4875	-0.53125	6.15625	0.140625
-0.0000605	-0.4875	-0.375	6.3125	0.125
-0.00006	-0.4875	-0.375	6.15625	0.140625
-0.0000595	-0.4875	-0.6875	6.3125	0.140625
-0.000059	-0.4875	-0.375	6.3125	0.140625
-0.0000585	-0.45625	-0.53125	6.15625	0.125
-0.000058	-0.4875	-0.53125	6.15625	0.125
-0.0000575	-0.4875	-0.53125	6.3125	0.125
-0.000057	-0.4875	-0.53125	6.3125	0.125
-0.0000565	-0.4875	-0.53125	6.3125	0.125
-0.000056	-0.4875	-0.53125	6.15625	0.140625
-0.0000555	-0.4875	-0.375	6.3125	0.125
-0.000055	-0.4875	-0.375	6.3125	0.125
-0.0000545	-0.45625	-0.375	6.15625	0.125
-0.000054	-0.4875	-0.53125	6.3125	0.140625
-0.0000535	-0.51875	-0.53125	6.3125	0.109375
-0.000053	-0.45625	-0.375	6.15625	0.125
-0.0000525	-0.55	-0.53125	6.3125	0.125
-0.000052	-0.51875	-0.53125	6.3125	0.125
-0.0000515	-0.58125	-0.53125	6.15625	0.125
-0.000051	-0.58125	-0.6875	5.21875	0.140625
-0.0000505	-0.58125	-0.375	3.96875	0.140625
-0.00005	-0.58125	0.09375	1.625	0.125
-0.0000495	-0.45625	0.5625	-0.562501	0.0937499
-0.000049	-0.33125	0.40625	-4.625	0.0937499
-0.0000485	-0.2375	0.09375	-5.25	0.171875
-0.000048	-0.33125	0.25	-5.5625	0.140625
-0.0000475	-0.45625	0.5625	-5.5625	0.109375
-0.000047	-0.51875	0.5625	-5.5625	0.0937499
-0.0000465	-0.7375	0.5625	-5.40625	0.125
-0.000046	-0.8625	0.875	-5.5625	0.15625
-0.0000455	-0.925	1.03125	-5.5625	0.140625
-0.000045	-1.01875	1.03125	-5.5625	0.109375
-0.0000445	-0.95625	1.03125	-5.5625	0.140625
-0.000044	-0.925	1.03125	-5.71875	0.125
-0.0000435	-0.76875	0.875	-5.5625	0.125
-0.000043	-0.675	0.5625	-5.5625	0.125
-0.0000425	-0.64375	0.40625	-5.5625	0.125
-0.000042	-0.6125	0.5625	-5.5625	0.140625
-0.0000415	-0.64375	0.5625	-5.40625	0.125
-0.000041	-0.64375	0.71875	-5.71875	0.125
-0.0000405	-0.675	0.71875	-5.5625	0.125
-0.00004	-0.70625	0.71875	-5.5625	0.125
-0.0000395	-0.76875	0.71875	-5.5625	0.125
-0.000039	-0.8	0.875	-5.5625	0.125
-0.0000385	-0.83125	0.875	-5.5625	0.125
-0.000038	-0.8	0.875	-5.40625	0.125
-0.0000375	-0.8	0.875	-5.40625	0.109375
-0.000037	-0.76875	0.71875	-5.71875	0.125
-0.0000365	-0.7375	0.5625	-5.5625	0.125
-0.000036	-0.70625	0.71875	-5.5625	0.125
-0.0000355	-0.7375	0.71875	-5.5625	0.125
-0.000035	-0.7375	0.71875	-5.5625	0.125
-0.0000345	-0.70625	0.5625	-5.71875	0.109375
-0.000034	-0.7375	0.71875	-5.40625	0.140625
-0.0000335	-0.76875	0.71875	-5.5625	0.109375
-0.000033	-0.7375	0.71875	-5.5625	0.140625
-0.0000325	-0.7375	0.71875	-5.5625	0.125
-0.000032	-0.8	0.875	-5.5625	0.125
-0.0000315	-0.76875	0.5625	-5.71875	0.125
-0.000031	-0.76875	0.71875	-5.71875	0.125
-0.0000305	-0.7375	0.71875	-5.5625	0.125
-0.00003	-0.76875	0.875	-5.71875	0.125
-0.0000295	-0.7375	0.71875	-5.5625	0.125
-0.000029	-0.7375	0.875	-5.71875	0.125
-0.0000285	-0.7375	0.875	-5.5625	0.140625
-0.000028	-0.7375	0.71875	-5.71875	0.125
-0.0000275	-0.76875	0.875	-5.5625	0.125
-0.000027	-0.7375	0.71875	-5.5625	0.125
-0.0000265	-0.76875	1.03125	-5.5625	0.125
-0.000026	-0.76875	0.71875	-5.71875	0.125
-0.0000255	-0.7375	0.71875	-5.71875	0.125
-0.000025	-0.7375	0.71875	-5.40625	0.125
-0.0000245	-0.7375	0.71875	-5.71875	0.125
-0.000024	-0.8	0.875	-5.71875	0.140625
-0.0000235	-0.7375	0.875	-5.5625	0.140625
-0.000023	-0.76875	0.71875	-5.5625	0.125
-0.0000225	-0.76875	0.71875	-5.5625	0.125
-0.000022	-0.8	0.875	-5.5625	0.125
-0.0000215	-0.7375	0.875	-5.5625	0.125
-0.000021	-0.76875	0.875	-5.71875	0.125
-0.0000205	-0.7375	0.71875	-5.5625	0.125
-0.00002	-0.7375	0.71875	-5.5625	0.125
-0.0000195	-0.76875	0.71875	-5.5625	0.125
-0.000019	-0.7375	0.71875	-5.5625	0.125
-0.0000185	-0.76875	0.875	-5.71875	0.140625
-0.000018	-0.7375	0.875	-5.71875	0.125
-0.0000175	-0.76875	0.71875	-5.5625	0.125
-0.000017	-0.7375	0.71875	-5.71875	0.109375
-0.0000165	-0.76875	0.71875	-5.71875	0.125
-0.000016	-0.8	0.71875	-5.875	0.140625
-0.0000155	-0.7375	0.71875	-5.71875	0.125
-0.000015	-0.7375	0.71875	-5.5625	0.140625
-0.0000145	-0.76875	0.875	-5.5625	0.125
-0.000014	-0.76875	0.875	-5.71875	0.125
-0.0000135	-0.76875	0.875	-5.5625	0.125
-0.000013	-0.76875	0.71875	-5.71875	0.125
-0.0000125	-0.8	0.71875	-5.71875	0.125
-0.000012	-0.76875	0.71875	-5.71875	0.125
-0.0000115	-0.76875	0.71875	-5.71875	0.125
-0.000011	-0.7375	0.71875	-5.5625	0.125
-0.0000105	-0.76875	0.71875	-5.71875	0.140625
-0.00001	-0.7375	0.71875	-5.5625	0.125
