# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# D0-D7	
-0.492	4.95	0.9875	0
-0.49	4.95	0.9875	0
-0.488	5.0125	0.9875	0
-0.486	5.0125	1.05	0
-0.484	5.0125	0.925	0
-0.482	5.0125	0.9875	0
-0.48	4.95	0.9875	0
-0.478	5.0125	0.925	0
-0.476	5.0125	0.9875	0
-0.474	4.95	0.9875	0
-0.472	5.0125	0.9875	0
-0.47	5.0125	0.9875	0
-0.468	5.0125	0.9875	0
-0.466	5.0125	0.9875	0
-0.464	5.0125	0.925	0
-0.462	5.0125	0.9875	0
-0.46	4.95	0.925	0
-0.458	4.95	0.9875	0
-0.456	5.0125	0.925	0
-0.454	5.0125	0.9875	0
-0.452	5.0125	0.9875	0
-0.45	4.95	0.9875	0
-0.448	5.075	1.05	0
-0.446	4.95	0.9875	0
-0.444	5.0125	0.925	0
-0.442	4.95	0.9875	0
-0.44	4.95	0.9875	0
-0.438	4.95	0.9875	0
-0.436	5.0125	0.925	0
-0.434	4.95	0.9875	0
-0.432	4.95	0.9875	0
-0.43	5.0125	0.9875	0
-0.428	4.95	0.9875	0
-0.426	5.0125	0.925	0
-0.424	5.0125	0.9875	0
-0.422	4.95	0.9875	44
-0.42	5.0125	1.05	44
-0.418	5.0125	0.9875	44
-0.416	5.0125	0.9875	44
-0.414	5.0125	0.9875	44
-0.412	4.95	0.9875	44
-0.41	4.8875	0.9875	44
-0.408	5.0125	0.9875	44
-0.406	5.0125	1.05	44
-0.404	4.95	0.925	44
-0.402	4.95	0.925	44
-0.4	4.95	0.925	44
-0.398	4.95	0.9875	44
-0.396	5.0125	0.9875	44
-0.394	5.0125	1.05	44
-0.392	5.0125	0.9875	44
-0.39	5.0125	0.9875	44
-0.388	5.0125	0.9875	44
-0.386	5.0125	0.925	44
-0.384	4.95	0.925	44
-0.382	4.95	0.925	44
-0.38	4.95	0.925	44
-0.378	5.0125	0.9875	44
-0.376	5.0125	0.925	44
-0.374	4.95	0.925	44
-0.372	4.95	0.9875	44
-0.37	4.95	0.9875	44
-0.368	4.95	0.9875	44
-0.366	4.95	0.9875	44
-0.364	4.95	0.9875	44
-0.362	5.0125	0.9875	44
-0.36	4.95	0.925	44
-0.358	5.0125	0.925	44
-0.356	5.0125	0.9875	44
-0.354	5.0125	0.9875	44
-0.352	5.0125	0.9875	44
-0.35	5.0125	0.9875	44
-0.348	4.95	0.925	44
-0.346	5.0125	1.05	44
-0.344	4.95	0.9875	44
-0.342	4.95	0.9875	44
-0.34	4.95	0.9875	44
-0.338	4.95	0.9875	44
-0.336	5.0125	0.9875	44
-0.334	4.95	0.9875	44
-0.332	5.0125	0.9875	44
-0.33	4.95	0.925	44
-0.328	4.95	0.9875	44
-0.326	4.95	0.9875	44
-0.324	4.95	0.9875	44
-0.322	5.0125	0.9875	44
-0.32	5.0125	0.9875	44
-0.318	5.0125	0.925	44
-0.316	4.95	0.9875	44
-0.314	5.0125	0.9875	44
-0.312	4.8875	0.9875	44
-0.31	5.0125	0.9875	44
-0.308	4.95	0.9875	44
-0.306	5.0125	0.925	44
-0.304	4.95	0.9875	44
-0.302	5.0125	0.9875	44
-0.3	5.0125	0.9875	44
-0.298	4.95	0.925	44
-0.296	5.0125	0.9875	44
-0.294	4.95	0.925	44
-0.292	5.0125	0.9875	44
-0.29	5.0125	0.9875	44
-0.288	5.0125	0.9875	44
-0.286	4.95	0.9875	44
-0.284	5.0125	0.9875	44
-0.282	5.0125	0.925	44
-0.28	5.0125	0.925	44
-0.278	4.95	0.9875	44
-0.276	5.0125	0.9875	44
-0.274	5.0125	0.9875	44
-0.272	4.95	0.9875	44
-0.27	4.95	0.9875	44
-0.268	4.95	0.9875	44
-0.266	5.0125	0.8625	44
-0.264	4.95	0.925	44
-0.262	5.0125	0.925	44
-0.26	4.95	0.9875	44
-0.258	4.95	0.9875	44
-0.256	5.0125	0.925	44
-0.254	4.95	0.9875	44
-0.252	4.8875	0.9875	44
-0.25	4.95	0.9875	44
-0.248	5.0125	0.925	44
-0.246	4.95	0.9875	44
-0.244	4.95	0.925	44
-0.242	5.0125	0.9875	44
-0.24	4.95	0.925	44
-0.238	5.0125	0.9875	44
-0.236	5.0125	0.9875	44
-0.234	5.0125	0.9875	44
-0.232	4.95	0.9875	44
-0.23	4.95	0.9875	44
-0.228	4.95	0.925	44
-0.226	5.0125	0.9875	44
-0.224	5.0125	0.9875	44
-0.222	4.95	0.9875	44
-0.22	5.0125	0.9875	44
-0.218	5.0125	0.9875	44
-0.216	5.0125	0.9875	44
-0.214	5.0125	0.9875	44
-0.212	4.95	0.925	44
-0.21	4.95	0.9875	44
-0.208	4.95	0.925	44
-0.206	4.95	0.9875	44
-0.204	5.0125	0.9875	44
-0.202	4.95	0.9875	44
-0.2	5.0125	0.9875	44
-0.198	5.0125	0.925	44
-0.196	4.95	0.925	44
-0.194	4.95	0.9875	44
-0.192	4.95	0.925	44
-0.19	4.95	0.9875	44
-0.188	5.0125	0.9875	44
-0.186	4.95	0.925	44
-0.184	4.95	0.9875	44
-0.182	5.0125	0.925	44
-0.18	4.95	0.925	44
