# AI0: U_in (V)	# AI1: U_out (V)	
0.000245716	-7.3875
0.00057018	-5.80313
-0.00105214	-7.41508
-0.000727677	-7.42644
-0.00105214	-7.4378
-0.00170107	-7.42579
-0.00105214	-7.43585
-0.000403213	-7.42449
-0.000403213	-7.41249
-0.0000787487	-7.37745
0.000245716	-2.45206
-0.0000787487	-7.37712
-0.0000787487	3.20985
0.00057018	0.725748
0.000245716	8.42239
0.000245716	8.38508
0.000245716	8.42142
-0.0000787487	8.22284
0.000245716	8.42174
-0.0000787487	8.30591
-0.0000787487	8.42142
-0.000403213	7.3695
0.000245716	8.4198
-0.0000787487	3.38928
0.000245716	8.42077
-0.0000787487	6.2595
0.000245716	8.42142
-0.0000787487	3.45222
-0.0000787487	8.41785
0.000245716	-4.50949
-0.0000787487	1.50284
-0.0000787487	0.60959
-0.0000787487	6.61673
0.000245716	1.93048
-0.0000787487	8.42109
0.000245716	0.751056
0.000245716	1.32763
-0.0000787487	-5.17627
-0.0000787487	-2.69021
-0.0000787487	-7.39626
0.000245716	-4.49035
0.000245716	-7.35733
0.000245716	8.42109
0.000245716	8.2965
0.000245716	8.41396
-0.000727677	-7.40405
-0.000403213	-7.41638
-0.00170107	-7.44266
-0.00332339	-7.4537
-0.00364786	-7.46408
-0.00235	-7.45272
-0.00105214	-7.43196
-0.000727677	-7.42157
-0.000727677	-7.43585
-0.000727677	-7.41736
-0.000403213	-7.39464
-0.0000787487	-7.37258
0.000894644	8.42109
-0.000403213	-6.94104
-0.0000787487	-7.39919
-0.000403213	-7.42352
-0.0000787487	-7.40924
-0.000403213	-7.42255
-0.00170107	-7.43715
-0.00235	-7.4511
-0.00332339	-7.46181
-0.00170107	-7.44526
-0.000727677	-7.43163
-0.000727677	-7.41541
-0.000727677	-7.39659
0.00154357	8.42174
0.0122509	8.42239
0.00154357	8.42142
0.000245716	7.48825
-0.000403213	-7.41573
-0.00137661	-7.43261
-0.00170107	-7.44429
-0.00267446	-7.45694
-0.00462125	-7.46992
-0.00721696	-7.48063
-0.00494571	-7.47057
-0.00299893	-7.45986
-0.00170107	-7.44493
-0.00105214	-7.43358
-0.00105214	-7.42222
0.00057018	-7.406
-0.0000787487	-4.82779
0.000894644	8.42207
0.010953	8.42239
0.000894644	8.42142
-0.000727677	-7.40146
-0.00137661	-7.43974
-0.00267446	-7.45045
-0.00462125	-7.46862
-0.0068925	-7.47868
-0.00494571	-7.4683
-0.00235	-7.45305
-0.00105214	-7.43488
-0.000727677	-7.4219
-0.0000787487	-7.38783
0.000245716	8.42142
-0.0000787487	-4.54583
-0.0000787487	-7.3875
-0.000403213	-7.40243
-0.000403213	-7.42028
-0.00105214	-7.43293
-0.00137661	-7.44461
-0.00299893	-7.45726
-0.00429678	-7.4683
-0.00656804	-7.47868
-0.00429678	-7.46473
-0.00235	-7.45305
-0.00137661	-7.44072
-0.00105214	-7.43066
-0.0000787487	-7.3278
0.00121911	8.42272
0.0119264	8.42207
0.00186804	8.42174
-0.00170107	-7.44104
-0.00364786	-7.45986
-0.00527018	-7.47187
-0.00851482	-7.48355
-0.0124084	-7.4949
-0.02052	-7.50853
-0.0127329	-7.4949
-0.00754143	-7.47998
-0.00494571	-7.46797
-0.00364786	-7.45726
-0.00170107	-7.44007
-0.000403213	-7.40859
0.000245716	8.42239
0.00057018	8.37405
0.000245716	8.42174
-0.0000787487	8.29131
0.000245716	8.42109
-0.000403213	-1.34239
0.000245716	-7.37615
-0.000727677	-7.42222
-0.00137661	-7.44039
-0.00462125	-7.46667
-0.00656804	-7.47803
-0.0117595	-7.49296
-0.0169509	-7.50301
-0.0231157	-7.51307
-0.015653	-7.50009
-0.00981268	-7.48874
-0.00591911	-7.47608
-0.00364786	-7.46181
0.00121911	3.00738
0.00413929	8.42174
0.0151711	8.42272
0.00478822	8.42142
-0.000403213	-7.41087
-0.00105214	-7.43228
-0.00137661	-7.44364
-0.00235	-7.4537
-0.00462125	-7.46505
-0.00656804	-7.47771
-0.00429678	-7.4657
-0.00235	-7.4485
-0.0000787487	-7.40892
0.00413929	8.42304
0.0180913	8.42174
0.0287986	8.42142
0.0167934	8.42109
0.006735	8.42109
-0.000727677	-7.42968
-0.00364786	-7.46051
-0.00527018	-7.47057
-0.00851482	-7.48322
-0.0124084	-7.49328
-0.00754143	-7.47933
-0.00429678	-7.46635
-0.00267446	-7.4524
-0.000727677	-7.41151
0.000245716	-7.39464
0.00186804	8.42304
0.0154955	8.42207
0.0268518	8.42239
0.0164689	8.42174
0.00641054	8.42109
-0.00332339	-7.46051
-0.00786589	-7.4816
-0.0120839	-7.4936
-0.0188977	-7.50529
-0.0127329	-7.49393
-0.00656804	-7.47673
-0.00202553	-7.4511
-0.000727677	-7.42384
0.00186804	8.42239
0.0128998	8.42142
0.0265273	8.42207
0.0164689	8.42142
0.00576161	8.42174
0.000245716	8.15373
0.00057018	8.40228
-0.00105214	-7.42417
-0.00137661	-7.44169
-0.00235	-7.45272
-0.00397232	-7.46278
-0.00591911	-7.47349
-0.00332339	-7.45791
-0.000403213	-7.40892
0.00154357	8.42272
0.0138732	8.42109
0.024905	8.42109
0.0356123	8.42207
0.0476175	8.42207
0.0641652	8.42174
0.074548	8.4198
0.0852554	8.42207
0.097585	8.4198
0.0859043	8.4198
0.0758459	8.42142
0.0648141	8.42045
0.0541068	8.42174
0.0440484	8.42174
0.0333411	8.42174
0.0216604	8.42077
0.010953	8.42077
-0.000403213	6.0911
-0.00235	-7.44753
-0.0104616	-7.48809
-0.015653	-7.49847
-0.0231157	-7.51015
-0.0325252	-7.52021
-0.0432325	-7.52897
-0.0532909	-7.53514
-0.0425836	-7.52865
-0.0312273	-7.51956
-0.0201955	-7.50756
-0.0127329	-7.4949
-0.00786589	-7.4829
-0.00494571	-7.47154
-0.00364786	-7.45921
-0.000403213	-7.40665
0.00186804	8.42142
0.0122509	8.42109
0.00186804	8.42045
0.000245716	7.60701
-0.00105214	-7.42255
-0.00202553	-7.44623
-0.00332339	-7.46018
-0.00494571	-7.47089
-0.00786589	-7.48128
-0.0124084	-7.49393
-0.00656804	-7.47771
-0.00429678	-7.46408
-0.00267446	-7.45305
-0.0000787487	-7.39562
0.00186804	8.42272
0.0119264	8.42109
0.000894644	8.42109
-0.000727677	-7.4206
-0.00170107	-7.44753
-0.00462125	-7.46635
-0.00656804	-7.47738
-0.0111105	-7.49036
-0.0159775	-7.50042
-0.0107861	-7.49004
-0.0068925	-7.47965
-0.00397232	-7.46538
-0.00299893	-7.45532
-0.00170107	-7.43617
-0.0000787487	-7.41379
0.000245716	-3.576
0.00121911	8.42207
-0.0000787487	1.71407
-0.00170107	-7.44234
-0.00299893	-7.46018
-0.00494571	-7.47122
-0.00202553	-7.4498
-0.000403213	-7.37063
0.00186804	8.42174
0.0119264	8.42142
-0.000403213	8.42077
-0.00332339	-7.46018
-0.00754143	-7.47706
-0.0111105	-7.49101
-0.0179243	-7.50431
-0.0286316	-7.51664
-0.0169509	-7.50204
-0.011435	-7.49166
-0.00721696	-7.4803
-0.00299893	-7.45629
-0.000403213	-7.41443
0.0021925	8.42207
-0.000403213	-7.41476
-0.00170107	-7.44201
-0.00267446	-7.45402
-0.00462125	-7.46635
-0.00851482	-7.4842
-0.0133818	-7.49555
-0.0218179	-7.50918
-0.0143552	-7.49847
-0.0068925	-7.47933
-0.00462125	-7.46797
-0.00267446	-7.45402
-0.00137661	-7.43682
-0.000727677	-7.42449
-0.00170107	-7.43845
-0.000727677	-7.42676
-0.0000787487	-7.29925
0.00057018	8.41947
0.000245716	8.3111
-0.0000787487	-7.41184
-0.00397232	-7.46246
-0.00202553	-7.4498
-0.00137661	-7.43845
-0.0000787487	-7.39302
0.000894644	8.42174
-0.0000787487	-7.42157
-0.00267446	-7.45337
-0.00397232	-7.46408
-0.00559464	-7.47446
-0.0101371	-7.48906
-0.0068925	-7.47835
-0.00429678	-7.46538
-0.00105214	-7.43585
0.00316589	8.42272
0.0132243	8.42239
0.00284143	8.42207
-0.00105214	-7.42352
-0.00202553	-7.44948
-0.00364786	-7.46181
-0.00559464	-7.47446
-0.00364786	-7.45986
-0.00559464	-7.47316
-0.00883929	-7.48647
-0.00624357	-7.47349
-0.00267446	-7.45532
-0.00202553	-7.44526
-0.00105214	-7.43196
-0.000403213	-7.41995
-0.00137661	-7.44039
-0.00299893	-7.45564
-0.00235	-7.44558
-0.000727677	-7.42514
-0.00170107	-7.44429
-0.00299893	-7.45662
-0.00202553	-7.44623
-0.00137661	-7.43488
-0.00170107	-7.44558
-0.00170107	-7.4339
-0.00137661	-7.44429
-0.00105214	-7.4339
-0.00137661	-7.44396
-0.00170107	-7.4339
-0.00105214	-7.44396
-0.00105214	-7.43163
-0.00170107	-7.44201
-0.00105214	-7.43131
-0.0000787487	-7.41865
-0.0000787487	-7.40859
-0.000403213	-7.41898
-0.000403213	-7.4047
-0.000727677	-7.42287
-0.000403213	-7.39075
-0.000403213	-7.40859
-0.000403213	-7.39042
-0.000403213	-7.41151
-0.0000787487	-7.39854
-0.0000787487	-7.41087
-0.000403213	-7.40016
-0.000403213	-7.41411
-0.000727677	-7.39042
-0.000403213	-7.41638
-0.000403213	-7.38491
-0.000727677	-7.41411
-0.000403213	-7.38621
-0.0000787487	-7.41184
-0.0000787487	-7.38848
-0.0000787487	-7.4034
-0.000727677	-7.39302
-0.000403213	-7.41216
-0.0000787487	-7.38621
-0.000727677	-7.40503
0.000245716	-7.39432
-0.000403213	-7.41443
-0.000403213	-7.39951
-0.00105214	-7.42612
-0.000727677	-7.41314
-0.000403213	-7.42579
-0.0000787487	-7.41054
-0.00105214	-7.42287
-0.000403213	-7.40762
-0.000727677	-7.43066
-0.0000787487	-7.41963
0.0145221	8.42109
0.00381482	8.42109
-0.0000787487	8.06515
-0.00105214	-7.43715
-0.000403213	-7.42157
-0.000403213	-7.40567
0.000894644	0.0768193
0.00284143	8.42304
0.0135488	8.42239
0.0236071	8.42109
0.03399	8.42174
0.0330166	8.43602
0.0330166	8.4185
0.0323677	7.75918
0.0223093	7.75853
0.0103041	7.75886
-0.00462125	-7.46927
-0.0584823	-7.53773
-0.183726	-7.5757
-0.289501	-7.59159
-0.415718	-7.6049
-0.540636	-7.61301
-0.613965	-7.61723
-0.634082	-7.61755
-0.655497	-7.61917
-0.667177	-7.6195
-0.681129	-7.61917
-0.718443	-7.6208
-0.789501	-7.62209
-0.867047	-7.62858
-0.929345	-7.63345
-0.966334	-7.63475
-0.986775	-7.6341
-1.00624	-7.63475
-1.01663	-7.63442
-0.99878	-7.63475
-0.985153	-7.63475
-0.972498	-7.63377
-0.930318	-7.63377
-0.812537	-7.62177
-0.694757	-7.62047
-0.558157	-7.61398
-0.387814	-7.6023
-0.233369	-7.58348
-0.061078	-7.54
0.0583248	7.75853
0.228993	7.75496
0.359428	7.75399
0.471692	7.75269
0.608941	7.75237
0.726072	7.75107
0.842555	7.75172
0.940543	7.75042
1.00609	7.75139
1.04664	7.75042
1.06514	7.75107
1.08006	7.75107
1.09337	7.75075
1.11251	7.75075
1.12711	7.75107
1.1164	7.75139
1.10537	7.75107
1.09466	7.75075
1.0726	7.75107
1.00349	7.75139
0.832172	7.75075
0.6641	7.75172
0.51582	7.75237
0.386358	7.75399
0.279285	7.75496
0.152744	7.75723
0.0304209	7.75853
-0.114939	-7.56174
-0.2444	-7.58738
-0.364128	-7.60133
-0.455302	-7.60976
-0.529605	-7.61398
-0.57795	-7.61723
-0.614614	-7.61852
-0.64414	-7.6195
-0.663933	-7.6208
-0.685023	-7.62112
-0.701895	-7.62145
-0.717145	-7.62209
-0.734017	-7.62209
-0.758027	-7.62307
-0.784958	-7.62274
-0.810915	-7.62339
-0.85342	-7.62664
-0.921882	-7.63442
-1.01273	-7.6354
-1.11559	-7.6354
-1.20838	-7.6354
-1.29729	-7.6354
-1.38035	-7.63572
-1.44849	-7.6354
-1.52603	-7.63572
-1.59677	-7.6354
-1.68762	-7.6354
-1.77847	-7.6354
-1.84109	-7.63507
-1.91312	-7.63507
-1.98548	-7.6354
-2.03544	-7.6354
-2.07016	-7.6354
-2.0945	-7.6354
-2.10877	-7.63475
-2.12045	-7.6354
-2.13116	-7.6354
-2.14382	-7.6354
-2.16199	-7.6354
-2.19768	-7.63507
-2.25576	-7.63507
-2.31156	-7.6354
-2.36023	-7.63507
-2.41637	-7.63507
-2.4738	-7.63507
-2.51663	-7.63507
-2.55297	-7.63507
-2.59547	-7.63507
-2.62694	-7.63507
-2.65095	-7.6354
-2.67334	-7.63475
-2.69216	-7.63507
-2.70222	-7.63507
-2.69184	-7.63507
-2.67918	-7.63475
-2.66653	-7.6354
-2.65387	-7.63475
-2.59223	-7.6354
-2.47185	-7.63507
-2.35634	-7.63507
-2.20968	-7.63475
-2.02895	-7.63475
-1.86153	-7.63475
-1.66166	-7.6354
-1.4699	-7.63475
-1.31611	-7.63507
-1.16004	-7.63507
-1.04193	-7.6354
-0.917988	-7.63377
-0.777171	-7.62242
-0.63538	-7.6182
-0.503323	-7.61106
-0.375484	-7.60133
-0.259975	-7.58867
-0.1688	-7.57277
-0.0377166	-7.52573
0.0440484	7.75951
0.114782	7.75691
0.151446	7.75788
0.178052	7.75626
0.163127	7.75626
0.14593	7.75691
0.0790905	7.75756
-0.0912532	-7.55298
-0.304751	-7.59484
-0.553939	-7.61496
-0.785282	-7.62274
-0.992291	-7.63442
-1.15193	-7.6354
-1.27198	-7.63507
-1.35018	-7.6354
-1.40858	-7.63507
-1.45043	-7.63507
-1.4991	-7.63475
-1.57243	-7.6354
-1.68275	-7.63507
-1.80572	-7.6354
-1.96796	-7.63475
-2.11137	-7.6354
-2.27068	-7.63507
-2.41247	-7.6354
-2.52474	-7.63507
-2.60585	-7.63442
-2.64706	-7.63507
-2.66847	-7.6354
-2.68275	-7.63475
-2.6675	-7.6354
-2.63862	-7.63507
-2.45725	-7.63507
-2.25705	-7.63475
-1.99261	-7.6354
-1.73759	-7.63475
-1.50397	-7.63475
-1.29015	-7.63475
-1.06562	-7.63507
-0.832654	-7.62242
-0.617534	-7.61788
-0.422531	-7.60587
-0.235315	-7.5851
-0.0192221	-7.50691
0.205632	7.75561
0.4214	7.75431
0.622568	7.75139
0.78837	7.75172
0.938272	7.75042
1.06644	7.75172
1.21147	7.75042
1.29453	7.75172
1.36397	7.75042
1.44152	7.75204
1.52231	7.75075
1.59499	7.75172
1.63814	7.75042
1.66799	7.75172
1.68357	7.75075
1.66767	7.75075
1.65404	7.75172
1.63879	7.7501
1.60862	7.75172
1.48045	7.75042
1.25398	7.75237
0.993431	7.75075
0.760141	7.75204
0.540479	7.75204
0.298753	7.75561
0.0628673	7.75821
-0.146412	-7.5705
-0.287554	-7.59419
-0.417015	-7.60684
-0.564647	-7.61723
-0.705789	-7.62242
-0.855367	-7.62761
-0.975419	-7.63605
-1.06497	-7.63637
-1.10164	-7.6354
-1.11948	-7.63637
-1.10553	-7.6354
-1.09287	-7.63605
-1.06886	-7.63572
-0.964711	-7.63572
-0.782687	-7.62242
-0.565945	-7.61593
-0.349202	-7.59971
-0.122726	-7.56304
0.115755	7.75788
0.358454	7.75367
0.569356	7.75302
0.770848	7.75107
0.953197	7.75139
1.14301	7.75042
1.29518	7.75107
1.424	7.75042
1.58817	7.75172
1.74359	7.75042
1.8737	7.75172
2.01841	7.7501
2.17383	7.75139
2.31043	7.75075
2.42724	7.75172
2.51679	7.75042
2.54826	7.75172
2.55832	7.75042
2.54372	7.75172
2.51841	7.75075
2.44314	7.75172
2.17838	7.75075
1.92886	7.75172
1.67026	7.75042
1.28837	7.75204
0.902905	7.75075
0.576494	7.75269
0.299402	7.75496
0.0171179	7.75951
-0.238884	-7.58738
-0.453031	-7.60944
-0.677885	-7.62209
-0.951084	-7.63605
-1.24408	-7.63702
-1.41507	-7.63669
-1.55297	-7.63702
-1.62792	-7.63637
-1.6967	-7.63669
-1.74018	-7.63637
-1.7616	-7.63669
-1.75024	-7.63605
-1.73434	-7.63605
-1.72201	-7.63605
-1.70222	-7.63669
-1.6357	-7.63605
-1.45725	-7.63637
-1.22526	-7.63572
-0.940052	-7.63572
-0.588657	-7.61723
-0.177885	-7.57634
0.267929	7.75626
0.688435	7.75107
1.07617	7.75139
1.42335	7.75075
1.73808	7.75139
1.97883	7.75075
2.22088	7.75172
2.49213	7.75075
2.73061	7.75139
2.94833	7.75107
3.14658	7.75139
3.38214	7.75075
3.59726	7.75139
3.80297	7.75075
3.98791	7.75172
4.16313	7.75107
4.32666	7.75139
4.46293	7.75107
4.66799	7.75172
4.87954	7.75075
5.09531	7.75107
5.33574	7.75042
5.54924	7.75172
5.74684	7.75075
5.93957	7.75172
6.07228	7.75042
6.15307	7.75172
6.20044	7.75107
6.22218	7.75139
6.23257	7.75172
6.24327	7.75075
6.23127	7.75107
6.21991	7.75107
6.23062	7.75107
6.25593	7.75107
6.3325	7.75107
6.49117	7.75139
6.62225	7.75139
6.71797	7.75172
6.80752	7.75042
6.90226	7.75139
6.95321	7.75139
6.99214	7.75172
7.01745	7.75107
7.0606	7.75107
7.17644	7.75075
7.33997	7.75172
7.50512	7.75139
7.67125	7.75139
7.84809	7.75107
8.00091	7.75302
8.14595	7.75431
8.29617	7.75723
8.46814	7.75853
8.68197	7.75886
9.11935	7.75918
8.49702	7.75918
8.19624	7.75496
7.9584	7.75204
7.75107	7.75107
7.55055	7.75075
7.36528	7.75075
7.16119	7.75107
6.86917	7.75075
6.60116	7.75139
6.31141	7.75075
6.08526	7.75139
5.87468	7.75107
5.69817	7.75107
5.51452	7.75075
5.34483	7.75107
5.17708	7.75075
5.03529	7.75139
4.88149	7.75075
4.71017	7.75107
4.50933	7.75107
4.31465	7.75107
4.10407	7.75075
3.92984	7.75139
3.78026	7.75107
3.67253	7.75107
3.55118	7.75107
3.46553	7.75107
3.35391	7.75075
3.23451	7.75139
3.13068	7.75075
3.03334	7.75107
2.93438	7.75075
2.82471	7.75107
2.68746	7.75107
2.53529	7.75107
2.37792	7.75042
2.21601	7.75139
2.04989	7.75107
1.90842	7.75139
1.79259	7.75107
1.63522	7.75139
1.44801	7.75075
1.31011	7.75139
1.20011	7.75107
1.10797	7.75139
1.03529	7.75075
0.969096	7.75139
0.90907	7.75107
0.841582	7.75172
0.769551	7.75107
0.689083	7.75172
0.600505	7.75172
0.506735	7.75302
0.427241	7.75367
0.354236	7.75496
0.298428	7.75496
0.241972	7.75626
0.188111	7.75659
0.127436	7.75788
0.0690322	7.75821
-0.015653	-7.50334
-0.0925511	-7.55623
-0.170747	-7.57602
-0.25673	-7.5903
-0.355692	-7.60198
-0.433563	-7.60944
-0.498132	-7.61366
-0.560104	-7.61755
-0.606827	-7.6195
-0.658092	-7.62209
-0.727203	-7.62404
-0.782362	-7.62501
-0.824867	-7.62469
-0.869319	-7.63085
-0.915717	-7.63572
-0.955951	-7.63669
-0.997158	-7.63734
-1.03999	-7.63734
-1.08217	-7.63669
-1.10877	-7.63734
-1.12759	-7.63669
-1.14479	-7.63734
-1.15582	-7.63702
-1.16945	-7.63702
-1.15258	-7.63669
-1.14057	-7.63702
-1.13051	-7.63669
-1.11818	-7.63637
-1.09515	-7.63637
-1.06627	-7.63605
-1.02701	-7.63669
-0.99294	-7.63669
-0.948488	-7.63637
-0.900467	-7.63377
-0.833952	-7.62404
-0.758352	-7.62339
-0.619806	-7.61917
-0.44427	-7.60879
-0.283336	-7.59322
-0.0964447	-7.55623
0.0534579	7.75821
0.151771	7.75723
0.248136	7.75594
0.315301	7.75529
0.372082	7.75399
0.430161	7.75367
0.487267	7.75237
0.582659	7.75204
0.708227	7.75139
0.85456	7.75107
0.980777	7.75107
1.0726	7.75107
1.16021	7.75107
1.21958	7.75139
1.28448	7.75075
1.36527	7.75107
1.46423	7.75075
1.57584	7.75139
1.67026	7.75107
1.75138	7.75139
1.88149	7.75139
2.01549	7.75139
2.16053	7.75107
2.27669	7.75139
2.35553	7.75107
2.43373	7.75139
2.52653	7.75107
2.59304	7.75139
2.68811	7.75107
2.78837	7.75139
2.93308	7.75075
3.04437	7.75204
3.16734	7.75107
3.28772	7.75172
3.39479	7.75139
3.47623	7.75139
3.52069	7.75107
3.56611	7.75139
3.60699	7.75107
3.631	7.75139
3.67318	7.75107
3.7835	7.75139
3.97202	7.75107
4.1508	7.75172
4.33315	7.75075
4.49732	7.75172
4.68097	7.75075
4.81498	7.75139
4.9055	7.75107
4.96034	7.75107
5.00609	7.75107
5.0606	7.75139
5.16507	7.75107
5.3007	7.75139
5.45547	7.75075
5.58688	7.75139
5.741	7.75107
5.9386	7.75172
6.15405	7.75107
6.32731	7.75139
6.45288	7.75107
6.51583	7.75139
6.55995	7.75075
6.64172	7.75172
6.81661	7.75075
7.00415	7.75107
7.18877	7.75075
7.36463	7.75139
7.52264	7.75139
7.64464	7.75204
7.78579	7.75107
7.89513	7.75172
7.96781	7.75237
8.0207	7.75302
8.09922	7.75367
8.23355	7.75659
8.38638	7.75788
8.55413	7.75951
8.71928	7.75918
8.84258	7.75918
9.11967	7.75918
8.5564	7.75918
8.24231	7.75529
7.9584	7.75237
7.69039	7.75075
7.461	7.75107
7.24231	7.75042
6.99312	7.75204
6.63296	7.75075
6.20985	7.75107
5.80232	7.75107
5.45125	7.75139
5.09726	7.75042
4.76728	7.75107
4.4957	7.75107
4.18779	7.75139
3.89642	7.75075
3.60602	7.75172
3.30881	7.75075
2.96066	7.75172
2.64755	7.75075
2.36916	7.75139
2.11154	7.75075
1.92594	7.75139
1.78285	7.75042
1.62387	7.75139
1.45579	7.75042
1.29064	7.75139
1.15047	7.75075
1.00933	7.75139
0.887331	7.75075
0.754301	7.75172
0.639116	7.75172
0.543075	7.75302
0.435677	7.75302
0.317572	7.75529
0.202063	7.75561
0.0839575	7.75853
-0.0192221	-7.51015
-0.119157	-7.56434
-0.201896	-7.58251
-0.273602	-7.59257
-0.359585	-7.60263
-0.422856	-7.60814
-0.490344	-7.61366
-0.556211	-7.61723
-0.607476	-7.62015
-0.657444	-7.62145
-0.709682	-7.62339
-0.747969	-7.62404
-0.777171	-7.62534
-0.79599	-7.62469
-0.810915	-7.62534
-0.825192	-7.62469
-0.845957	-7.62696
-0.879377	-7.63248
-0.9261	-7.63637
-0.976716	-7.63637
-1.03252	-7.63799
-1.09612	-7.63734
-1.16296	-7.63734
-1.2616	-7.63702
-1.30929	-7.63767
-1.34563	-7.63669
-1.37548	-7.63767
-1.39365	-7.63669
-1.40598	-7.63637
-1.38489	-7.63669
-1.36413	-7.63799
-1.23953	-7.63637
-1.01273	-7.63702
-0.822596	-7.62404
-0.618832	-7.6195
-0.406633	-7.60522
-0.201571	-7.58121
0.0369102	7.75951
0.269876	7.75529
0.498947	7.75334
0.743918	7.75042
0.983373	7.75172
1.24294	7.75075
1.50868	7.75172
1.75949	7.75107
2.00576	7.75172
2.26306	7.75042
2.47558	7.75204
2.68486	7.75042
2.88441	7.75172
3.10732	7.75075
3.41329	7.75204
3.71569	7.75075
4.03658	7.75139
4.35975	7.75107
4.71212	7.75172
5.0408	7.75075
5.36722	7.75172
5.65145	7.75042
5.87501	7.75107
6.07325	7.75042
6.17676	7.75204
6.30006	7.7501
6.42822	7.75172
6.50642	7.75042
6.54308	7.75204
6.56677	7.75042
6.58429	7.75204
6.59564	7.75172
6.55184	7.75204
6.36884	7.75042
6.08656	7.75204
5.84029	7.7501
5.56384	7.75172
5.22964	7.75075
4.80557	7.75172
4.32763	7.75042
3.76987	7.75172
3.25754	7.75075
2.76241	7.75172
2.29064	7.75042
1.88798	7.75204
1.57682	7.75042
1.31757	7.75204
1.11965	7.75075
0.968447	7.75139
0.83347	7.75042
0.712769	7.75237
0.594989	7.75172
0.468772	7.75367
0.314003	7.75464
0.154042	7.75788
0.0077084	7.75853
-0.137652	-7.56953
-0.232071	-7.58802
-0.322596	-7.59906
-0.403063	-7.60782
-0.484504	-7.61333
-0.573732	-7.61885
-0.655172	-7.62177
-0.755756	-7.62566
-0.870617	-7.6315
-0.985477	-7.63864
-1.08768	-7.63734
-1.14868	-7.63832
-1.19151	-7.63832
-1.24278	-7.63832
-1.30053	-7.63767
-1.35407	-7.63799
-1.39917	-7.63767
-1.43356	-7.63832
-1.46309	-7.63734
-1.48418	-7.63767
-1.50138	-7.63702
-1.51176	-7.63799
-1.48353	-7.63734
-1.43389	-7.63767
-1.32519	-7.63767
-1.16588	-7.63734
-0.99878	-7.63702
-0.806048	-7.62501
-0.597093	-7.61885
-0.343686	-7.601
-0.0863863	-7.55266
0.204334	7.75594
0.486293	7.75334
0.760141	7.75042
1.0288	7.75107
1.30427	7.75107
1.53204	7.75172
1.72704	7.75075
1.91199	7.75139
2.12873	7.75107
2.34775	7.75204
2.5726	7.75042
2.77636	7.75172
3.01257	7.75042
3.24457	7.75172
3.50608	7.75042
3.73061	7.75139
3.9678	7.75075
4.23159	7.75139
4.48856	7.75075
4.81043	7.75172
5.07325	7.75075
5.32114	7.75172
5.5116	7.75075
5.62614	7.75204
5.71731	7.75042
5.81465	7.75139
5.9227	7.75107
6.0142	7.75107
6.1216	7.75107
6.22478	7.75172
6.34094	7.75075
6.42952	7.75139
6.46845	7.75075
6.47981	7.75042
6.46618	7.75075
6.43179	7.75172
6.27507	7.75075
6.0129	7.75172
5.73711	7.75107
5.50739	7.75172
5.24684	7.75042
4.9373	7.75204
4.58104	7.75075
4.15372	7.75172
3.70498	7.75075
3.28058	7.75204
2.85845	7.75042
2.49408	7.75204
2.2543	7.75107
2.06514	7.75139
1.94703	7.75042
1.87857	7.75172
1.79778	7.75075
1.71828	7.75172
1.62419	7.75075
1.43503	7.75204
1.23094	7.75075
1.01355	7.75172
0.833146	7.75075
0.686488	7.75237
0.553782	7.75204
0.46715	7.75399
0.389603	7.75334
0.340284	7.75496
0.299726	7.75464
0.248136	7.75691
0.167669	7.75659
0.079415	7.75886
0.000894644	7.75788
-0.0675673	-7.54584
-0.105205	-7.56077
-0.125971	-7.56661
-0.142519	-7.57083
-0.156146	-7.57342
-0.167178	-7.5757
-0.177236	-7.57829
-0.254134	-7.58965
-0.396899	-7.6062
-0.539014	-7.61593
-0.671395	-7.62242
-0.807346	-7.62469
-0.936807	-7.63734
-1.02376	-7.63702
-1.08152	-7.63767
-1.1211	-7.63702
-1.17496	-7.63799
-1.28788	-7.63734
-1.40241	-7.63734
-1.5919	-7.63734
-1.79015	-7.63767
-1.94557	-7.63734
-2.04193	-7.63767
-2.11137	-7.63669
-2.1847	-7.63702
-2.23759	-7.63702
-2.26679	-7.63734
-2.2921	-7.63669
-2.32389	-7.63734
-2.37451	-7.63702
-2.46082	-7.63702
-2.55686	-7.63734
-2.637	-7.63767
-2.67821	-7.63702
-2.74051	-7.63702
-2.77263	-7.63702
-2.79339	-7.63734
-2.81091	-7.63702
-2.82487	-7.63734
-2.83493	-7.63734
-2.84725	-7.63702
-2.81611	-7.63637
-2.77003	-7.63702
-2.61624	-7.63669
-2.36705	-7.63767
-2.07795	-7.63702
-1.76906	-7.63734
-1.39949	-7.63669
-1.06043	-7.63734
-0.785607	-7.62404
-0.557833	-7.61658
-0.345309	-7.60035
-0.168476	-7.57537
0.075197	7.75918
0.263062	7.75529
0.428539	7.75431
0.593367	7.75139
0.744242	7.75237
0.910368	7.75075
1.07065	7.75237
1.23678	7.75042
1.37403	7.75172
1.49765	7.75042
1.59531	7.75172
1.70693	7.75075
1.86559	7.75172
2.0275	7.75042
2.17059	7.75172
2.29745	7.75075
2.43081	7.75237
2.60115	7.75107
2.75949	7.75172
2.9068	7.75107
3.03496	7.75204
3.14658	7.75075
3.24813	7.75172
3.3325	7.75075
3.40582	7.75204
3.47364	7.75107
3.52166	7.75204
3.5739	7.75075
3.63522	7.75204
3.66961	7.75107
3.68908	7.75204
3.69979	7.75139
