#U_diff		U_out
0		6.408574
0		6.408664
0		6.409024
0		6.409137
0		6.409188
0		6.408584
0		6.407331
0		6.406978
0		6.406647
0		6.407028
0		6.407241
0		6.410449
0		6.411562
0		6.413426
0		6.414533
0		6.41472
0		6.415427
0		6.415553
0		6.415901
0		6.415968
0		6.415909
0		6.415607
0		6.41455
0		6.413669
0		6.412616
0		6.412219
0		6.411283
0		6.411063
0		6.412197
0		6.41315
0		6.413886
0		6.414597
0		6.414591
0		6.414493
0		6.4135
0		6.412785
0		6.412168
0		6.412124
0		6.411991
0		6.411893
0		6.411763
0		6.411694
0		6.411747
0		6.411901
0		6.412278
0		6.412679
0		6.412555
0		6.412267
0		6.412311
0		6.412474
0		6.412282
0		6.412234
0		6.412135
0		6.412047
0		6.412262
0		6.412442
0		6.41281
0		6.413266
0		6.413531
0		6.413697
0		6.413888
0		6.413962
0		6.414137
0		6.414462
0		6.414923
0		6.414945
0		6.415306
