# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.00295	-0.71375	0.775	-5.71875	0.131
-0.00294	-0.71375	0.74375	-5.5625	0.131
-0.00293	-0.71375	0.74375	-5.71875	0.146625
-0.00292	-0.71375	0.74375	-5.71875	0.131
-0.00291	-0.72	0.74375	-5.5625	0.131
-0.0029	-0.72	0.74375	-5.5625	0.131
-0.00289	-0.71375	0.74375	-5.5625	0.131
-0.00288	-0.7075	0.74375	-5.71875	0.131
-0.00287	-0.72	0.7125	-5.71875	0.131
-0.00286	-0.72	0.7125	-5.5625	0.131
-0.00285	-0.71375	0.7125	-5.71875	0.131
-0.00284	-0.71375	0.74375	-5.71875	0.131
-0.00283	-0.72	0.74375	-5.5625	0.146625
-0.00282	-0.71375	0.74375	-5.71875	0.131
-0.00281	-0.71375	0.74375	-5.5625	0.146625
-0.0028	-0.71375	0.7125	-5.5625	0.131
-0.00279	-0.71375	0.74375	-5.5625	0.146625
-0.00278	-0.7075	0.74375	-5.71875	0.131
-0.00277	-0.72	0.74375	-5.71875	0.131
-0.00276	-0.71375	0.74375	-5.5625	0.146625
-0.00275	-0.71375	0.7125	-5.5625	0.146625
-0.00274	-0.71375	0.74375	-5.5625	0.146625
-0.00273	-0.71375	0.7125	-5.71875	0.146625
-0.00272	-0.71375	0.7125	-5.5625	0.146625
-0.00271	-0.72	0.7125	-5.5625	0.131
-0.0027	-0.72	0.74375	-5.5625	0.146625
-0.00269	-0.72	0.74375	-5.5625	0.146625
-0.00268	-0.72	0.74375	-5.40625	0.146625
-0.00267	-0.71375	0.7125	-5.71875	0.146625
-0.00266	-0.71375	0.68125	-5.71875	0.146625
-0.00265	-0.71375	0.74375	-5.71875	0.131
-0.00264	-0.72	0.74375	-5.5625	0.146625
-0.00263	-0.72	0.74375	-5.5625	0.146625
-0.00262	-0.71375	0.7125	-5.5625	0.131
-0.00261	-0.71375	0.74375	-5.40625	0.146625
-0.0026	-0.71375	0.74375	-5.40625	0.146625
-0.00259	-0.72	0.7125	-5.5625	0.131
-0.00258	-0.72625	0.74375	-3.53125	0.131
-0.00257	-0.46375	-0.56875	6.15625	0.146625
-0.00256	-0.46375	-0.5375	6.3125	0.146625
-0.00255	-0.47	-0.5375	6.3125	0.146625
